STATION,NAME,DATE,PRCP
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/18/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/19/2021,0.02
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/20/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/21/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/22/2021,0.07
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/23/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/24/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/25/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/26/2021,0.09
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/27/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/28/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/29/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/30/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/1/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/2/2021,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/3/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/4/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/5/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/6/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/7/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/8/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/9/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/10/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/11/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/12/2021,0.2
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/13/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/14/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/15/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/16/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/17/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/18/2021,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/17/2022,0.98
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/19/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/20/2022,0.14
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/21/2022,0.15
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/23/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/24/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/25/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/26/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/27/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/28/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",1/29/2022,0.13
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/13/2022,0.07
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/14/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/17/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/23/2022,0.06
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/24/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/25/2022,0.62
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/26/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/27/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",2/28/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/1/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/2/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/28/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/29/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/30/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",3/31/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/1/2022,0.19
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/2/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/3/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/4/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/5/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/6/2022,1.53
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/7/2022,0.12
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/8/2022,0.34
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/9/2022,0.09
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/10/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/11/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/13/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/14/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/15/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/17/2022,0.07
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/19/2022,0.85
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/28/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/29/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",4/30/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/1/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/2/2022,0.1
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/3/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/4/2022,1.19
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/5/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/6/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/7/2022,1.64
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/8/2022,0.55
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/9/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/10/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/11/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/13/2022,0.19
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/14/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/16/2022,0.06
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/17/2022,0.22
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/19/2022,0.07
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/23/2022,1.58
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/24/2022,0.33
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/25/2022,0.1
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/26/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/27/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/28/2022,0.24
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/29/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/30/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",5/31/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/1/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/2/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/3/2022,0.75
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/4/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/5/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/6/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/7/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/8/2022,0.2
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/9/2022,0.28
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/10/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/11/2022,0.05
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/12/2022,0.07
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/23/2022,2.55
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/24/2022,0.1
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/25/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/26/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/27/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/28/2022,0.09
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/29/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",6/30/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/1/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/2/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/3/2022,0.26
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/4/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/5/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/6/2022,0.11
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/7/2022,0.05
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/9/2022,3.09
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/10/2022,0.1
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/11/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/13/2022,0.22
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/14/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/17/2022,0.24
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/18/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/19/2022,0.12
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/22/2022,0.17
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/23/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/24/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/25/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/26/2022,0.55
US1VAAR0008,"ARLINGTON 0.3 E, VA US",7/27/2022,0.01
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/9/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/10/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/11/2022,0.39
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/12/2022,0.64
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/13/2022,0.11
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/14/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/17/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/19/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",9/23/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/8/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/9/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/11/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/13/2022,0.12
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/14/2022,0.65
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/16/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",10/31/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/1/2022,0.14
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/2/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/3/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/4/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/5/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/6/2022,0.02
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/7/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/8/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/9/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/10/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/11/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/12/2022,0.71
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/13/2022,0.02
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/14/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/15/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/16/2022,1.19
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/17/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/19/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/23/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/24/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/25/2022,0.12
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/26/2022,0.09
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/27/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/28/2022,0.2
US1VAAR0008,"ARLINGTON 0.3 E, VA US",11/29/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/6/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/7/2022,0.18
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/8/2022,0.03
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/9/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/10/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/11/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/12/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/13/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/15/2022,0.5
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/16/2022,1.42
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/17/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/18/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/19/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/20/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/21/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/22/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/23/2022,1.52
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/24/2022,0.14
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/25/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/26/2022,0
US1VAAR0008,"ARLINGTON 0.3 E, VA US",12/27/2022,0
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
